# Cascadia inter-ETS (secular) velocities by station in mm/year
# Seasonal amplitudes are given in mm
# a1 is an annual period sine wave, a2 is an annual cosine wave; s1 and s2 are the same but with semiannual (6month) periods
# Made by Noel Bartlow, July 23, 2018 
# For more info email nbartlow@berkeley.edu
# Do not share without permission

# Name 	  Ev 	 	  Nv 	 	 Uv 	 	 Ea1	 	 Na1	 	 Ua1	 	 Ea2	 	 Na2	 	 Ua2	 	 Es1	 	 Ns1	 	 Us1	 	 Es2	 	 Ns2	 	 Us2
P372 	  0.8177 	  0.4695 	  -0.0109 	  0.0369 	  -0.0997 	  -5.9512  	  -0.0214 	  0.1278 	  -0.0009 	  -0.1030 	  -0.0024 	  0.9270 	  -0.0370 	  0.1237 	  -1.3182
P373 	  3.5742 	  10.0397 	  -0.7279 	  0.6875 	  -0.6123 	  -5.5298  	  0.0404 	  -0.3915 	  -0.4157 	  -0.0820 	  0.0359 	  0.3328 	  -0.0406 	  0.0625 	  -0.6397
P374 	  4.7134 	  9.8901 	  -1.1940 	  0.4785 	  -0.1911 	  -5.0241  	  -0.0262 	  0.0173 	  -0.3119 	  -0.3047 	  -0.1497 	  0.8728 	  -0.0191 	  -0.0328 	  -1.1337
P375 	  5.6108 	  9.7488 	  -2.6855 	  0.8141 	  0.0162 	  -4.9072  	  0.3147 	  0.2333 	  -1.2572 	  -0.2252 	  0.0306 	  1.1410 	  0.1181 	  -0.0050 	  -1.4209
P376 	  6.2560 	  8.4140 	  0.2405 	  0.9255 	  0.2382 	  -5.9872  	  0.8750 	  0.5036 	  -1.9882 	  -0.1190 	  0.0202 	  1.1224 	  0.0117 	  0.0810 	  -1.0741
P377 	  4.1637 	  6.8597 	  -0.6021 	  0.3473 	  -0.0432 	  -5.2126  	  0.0098 	  -0.0068 	  0.5912 	  -0.1025 	  -0.0960 	  1.2990 	  0.0076 	  0.1758 	  -0.8483
P378 	  4.8574 	  6.4522 	  1.3125 	  0.0395 	  -0.1119 	  -5.2670  	  0.0057 	  0.0258 	  -0.8701 	  -0.0256 	  0.0583 	  1.4464 	  -0.0501 	  0.0658 	  -0.7439
P379 	  3.5204 	  5.5118 	  -0.3877 	  0.9014 	  0.2307 	  -5.4740  	  0.2228 	  0.2041 	  0.9798 	  -0.1057 	  0.1165 	  1.2846 	  0.0270 	  -0.0249 	  -0.5609
P380 	  -2.3837 	  5.0360 	  -0.8496 	  -1.0778 	  -0.0999 	  -3.5649  	  0.0188 	  -0.2932 	  -0.2323 	  -0.0398 	  0.1100 	  0.0946 	  -0.2065 	  0.1061 	  -0.4193
P381 	  -1.1185 	  2.7401 	  0.3480 	  0.2009 	  0.0734 	  -4.6996  	  0.0457 	  0.0004 	  -0.7368 	  -0.1190 	  0.0795 	  0.6336 	  0.0605 	  0.0561 	  -0.8382
P382 	  -0.6909 	  4.7969 	  -1.7254 	  0.0953 	  0.3800 	  -6.3063  	  0.2359 	  0.1227 	  -0.3394 	  0.0153 	  -0.0903 	  -0.2285 	  -0.0124 	  0.0738 	  -1.1793
P383 	  2.0434 	  4.4840 	  1.6537 	  0.3043 	  0.0772 	  -5.5982  	  0.3187 	  0.2753 	  -1.0747 	  -0.0343 	  0.0554 	  0.9749 	  0.0729 	  0.1548 	  -0.8647
P384 	  3.7318 	  5.2767 	  0.1125 	  -0.3866 	  0.0738 	  -7.0114  	  0.1779 	  0.5078 	  -1.8256 	  0.0697 	  0.0082 	  1.4094 	  0.0617 	  0.1360 	  -1.1061
P385 	  2.2714 	  3.6880 	  2.9092 	  0.3136 	  -0.4087 	  -6.4756  	  -0.1593 	  -0.0671 	  0.0784 	  -0.1867 	  0.0774 	  0.5343 	  -0.1322 	  0.1534 	  -0.6629
P386 	  -0.1840 	  1.3720 	  0.6814 	  0.1984 	  0.0826 	  -5.5240  	  0.0714 	  -0.1497 	  -0.1636 	  -0.0861 	  0.0061 	  0.7014 	  -0.0421 	  0.2234 	  -1.0361
P387 	  1.2380 	  3.9459 	  -0.8972 	  -0.0847 	  0.0738 	  -5.6265  	  0.3570 	  0.0816 	  -0.1532 	  -0.0648 	  -0.0634 	  0.3949 	  -0.1287 	  -0.0054 	  -1.1418
P388 	  -2.4084 	  3.5486 	  0.0062 	  -0.4693 	  0.0085 	  -5.2829  	  -0.1400 	  -0.2770 	  -1.4081 	  -0.1118 	  -0.0552 	  0.6457 	  0.0339 	  0.1988 	  -0.6783
P389 	  -0.0423 	  2.9858 	  -0.2031 	  0.0996 	  0.0757 	  -4.7249  	  0.2050 	  -0.1737 	  -0.3847 	  -0.0829 	  0.1561 	  0.5606 	  0.0106 	  0.1202 	  -0.5945
P390 	  -1.2959 	  1.8053 	  0.7933 	  -0.4433 	  -0.0769 	  -4.4049  	  0.2926 	  -0.0177 	  -1.0597 	  -0.1188 	  0.1089 	  0.4756 	  -0.1312 	  0.0680 	  -0.7314
P391 	  -1.9530 	  1.6478 	  -0.5083 	  0.2568 	  0.3741 	  -3.8033  	  0.3234 	  -0.0163 	  -0.9429 	  -0.1942 	  0.0466 	  0.6307 	  0.0061 	  0.1077 	  -0.7114
P392 	  -1.2636 	  1.3970 	  -0.2007 	  0.2525 	  -0.0451 	  -4.3846  	  0.0796 	  -0.0326 	  -0.8912 	  -0.1937 	  0.0665 	  0.7156 	  -0.0935 	  0.1132 	  -0.5435
P393 	  -1.2436 	  0.9696 	  -0.0541 	  0.2274 	  0.1236 	  -4.5715  	  0.0783 	  -0.1289 	  -1.1711 	  -0.1003 	  0.0811 	  0.4893 	  -0.0553 	  0.1464 	  -0.7918
P394 	  0.4325 	  0.7525 	  0.0793 	  0.1433 	  0.3095 	  -5.1776  	  0.1155 	  0.1014 	  0.0621 	  -0.0993 	  -0.0258 	  0.6161 	  0.0264 	  0.0757 	  -1.0516
P395 	  9.3448 	  9.6984 	  -1.5358 	  0.5351 	  0.1287 	  -3.4942  	  0.4788 	  -0.1174 	  -0.8446 	  -0.2238 	  -0.0546 	  0.7231 	  0.1087 	  0.1221 	  -1.0305
P396 	  9.8925 	  9.5379 	  -1.2491 	  0.5986 	  -0.0325 	  -3.8696  	  0.3456 	  0.1771 	  -1.2005 	  -0.1268 	  0.1494 	  1.1480 	  0.1852 	  0.1087 	  -1.2629
P397 	  11.4397 	  9.0965 	  -0.8004 	  0.5753 	  0.1436 	  -4.7784  	  0.1746 	  -0.0009 	  -1.7933 	  -0.1413 	  -0.0024 	  1.2811 	  -0.0297 	  -0.0757 	  -1.2095
P398 	  11.2837 	  8.9149 	  -0.2526 	  0.7071 	  0.4369 	  -4.9511  	  -0.0383 	  -0.5742 	  -2.8958 	  -0.1226 	  -0.0301 	  1.8597 	  0.0937 	  -0.1567 	  -1.4084
P399 	  13.4722 	  8.5866 	  3.0928 	  0.3066 	  0.4314 	  -5.6398  	  0.1474 	  0.3861 	  -1.2264 	  -0.1011 	  -0.2577 	  1.8352 	  0.0784 	  -0.0513 	  -0.9945
P400 	  12.7312 	  8.9438 	  -2.8838 	  0.2596 	  0.2296 	  -1.2276  	  -0.7602 	  -0.9198 	  4.9860 	  -0.0067 	  0.0880 	  -0.6964 	  0.0385 	  -0.4526 	  -2.0065
P401 	  15.6994 	  9.7367 	  0.9979 	  0.5660 	  0.4012 	  -4.5980  	  0.2110 	  -0.1242 	  -2.5735 	  -0.1527 	  -0.0454 	  1.5193 	  0.0492 	  0.0385 	  -0.4900
P402 	  14.6544 	  9.3339 	  4.3323 	  0.5198 	  0.2218 	  -5.8246  	  0.2441 	  -0.0980 	  -1.3057 	  -0.1983 	  -0.0439 	  1.1808 	  -0.0012 	  0.1262 	  -0.7722
P403 	  14.7678 	  10.4953 	  -0.3366 	  0.0483 	  0.1246 	  -4.6840  	  -0.2716 	  -0.2400 	  -1.5679 	  -0.1032 	  -0.1076 	  1.8411 	  -0.1642 	  0.1102 	  -1.4602
P404 	  5.6942 	  9.6911 	  -0.3205 	  0.3687 	  -0.0599 	  -4.7568  	  0.4417 	  0.0266 	  -1.3636 	  -0.1559 	  0.0451 	  0.9279 	  -0.0292 	  0.0597 	  -0.8542
P405 	  9.2606 	  9.4957 	  -2.9792 	  0.5439 	  -0.1832 	  -4.7310  	  -0.1291 	  -1.0848 	  -2.1395 	  -0.1047 	  0.2061 	  1.6131 	  -0.0157 	  0.0304 	  -1.7728
P406 	  5.9615 	  8.6773 	  3.5423 	  -0.7683 	  -0.5153 	  -2.6878  	  0.1784 	  0.0924 	  -0.9726 	  -0.1616 	  -0.0307 	  1.6788 	  -0.2178 	  0.0409 	  -0.7544
P407 	  13.6176 	  8.7711 	  2.2753 	  0.0921 	  0.3072 	  -3.4913  	  0.2697 	  0.1174 	  -0.6482 	  0.0358 	  -0.0517 	  1.0187 	  -0.0110 	  -0.0633 	  -1.8122
P408 	  7.7234 	  9.1875 	  -2.3512 	  0.5150 	  0.1672 	  -5.5680  	  0.1457 	  0.0817 	  -0.4335 	  -0.1779 	  -0.0931 	  1.3023 	  0.0432 	  0.0746 	  -1.3438
P409 	  6.3736 	  8.7725 	  -4.1653 	  0.4882 	  0.1201 	  -6.3678  	  0.1067 	  -0.1400 	  -0.3910 	  -0.0757 	  -0.0097 	  2.0136 	  -0.0214 	  0.1237 	  -1.5365
P410 	  6.7961 	  9.0807 	  -2.3184 	  0.7588 	  -0.4011 	  -5.1748  	  0.4070 	  -0.1821 	  -1.0276 	  -0.2977 	  0.0893 	  1.3887 	  0.1465 	  -0.1793 	  -0.9878
P411 	  6.8242 	  8.3016 	  1.4598 	  0.7485 	  -0.1685 	  -4.9380  	  0.3976 	  0.0551 	  -1.0852 	  -0.0130 	  0.1935 	  1.3266 	  0.1150 	  0.0785 	  -1.2635
P412 	  5.6081 	  5.6951 	  -1.3001 	  0.5075 	  0.1473 	  -5.3048  	  0.3198 	  -0.1153 	  -1.2585 	  -0.1445 	  -0.0530 	  0.8440 	  0.0216 	  0.0766 	  -1.0616
P413 	  2.4712 	  1.3120 	  -0.2059 	  -0.4279 	  0.2492 	  -7.4553  	  0.1428 	  -0.2040 	  -0.1041 	  -0.0290 	  -0.0284 	  1.1362 	  0.0397 	  0.0465 	  -1.0800
P414 	  7.4066 	  6.4311 	  2.5388 	  0.2783 	  0.0861 	  -5.9348  	  0.1381 	  -0.0538 	  -0.8101 	  -0.1837 	  0.0437 	  1.3817 	  0.0409 	  0.1011 	  -1.2565
P415 	  11.7858 	  8.9589 	  -2.0477 	  0.6374 	  0.4691 	  -5.0422  	  0.1784 	  -0.0279 	  -1.1922 	  -0.0728 	  0.0988 	  1.5124 	  -0.0208 	  -0.1447 	  -0.9435
P416 	  3.4295 	  2.8290 	  0.0715 	  -0.0051 	  0.1384 	  -6.0857  	  0.1765 	  -0.9790 	  -2.2172 	  0.0981 	  0.2319 	  1.3350 	  -0.1090 	  0.3581 	  -0.3727
P417 	  7.8727 	  9.2480 	  -4.1703 	  0.4896 	  0.4121 	  -5.9594  	  0.4478 	  -0.0603 	  -2.3971 	  -0.1700 	  -0.0312 	  1.5723 	  -0.0006 	  -0.0649 	  -1.3134
P418 	  10.9513 	  8.6885 	  -5.5285 	  0.6827 	  0.4124 	  -5.6361  	  0.5487 	  -0.3618 	  -2.8978 	  -0.2042 	  -0.0345 	  1.7896 	  0.2375 	  -0.0749 	  -1.2166
P419 	  10.8931 	  8.0118 	  -5.7599 	  0.4934 	  -0.0250 	  -6.9732  	  0.5208 	  -0.4627 	  -1.8899 	  -0.2389 	  -0.0487 	  1.9842 	  0.1408 	  -0.1860 	  -1.0494
P420 	  7.6663 	  8.8725 	  1.3298 	  0.2542 	  -0.1472 	  -5.1841  	  0.1230 	  -0.1308 	  -0.9070 	  -0.1143 	  0.0897 	  1.5762 	  0.0149 	  -0.0184 	  -1.3092
P421 	  8.0774 	  6.5114 	  0.1367 	  0.3320 	  0.0985 	  -6.2022  	  -0.0531 	  -0.4898 	  0.1951 	  -0.0833 	  0.0853 	  1.1717 	  0.0556 	  0.0309 	  -1.6821
P422 	  1.2696 	  0.1425 	  -0.3007 	  -0.1329 	  0.1644 	  -6.2923  	  0.0956 	  -0.2113 	  -0.6215 	  -0.0250 	  0.0830 	  0.9691 	  -0.0037 	  0.1192 	  -1.3357
P423 	  6.5862 	  7.7543 	  -0.8033 	  -0.0351 	  0.3945 	  -6.7393  	  0.2142 	  -0.2714 	  -2.5268 	  -0.2286 	  -0.0806 	  1.8979 	  0.0325 	  -0.0304 	  -1.6260
P424 	  9.5728 	  7.1710 	  3.1496 	  0.4685 	  0.6000 	  -5.1633  	  -0.7769 	  -0.1904 	  -3.0888 	  -0.0853 	  -0.0869 	  1.0230 	  0.1731 	  0.0847 	  -0.0784
P425 	  7.7206 	  7.4059 	  -1.3089 	  0.1678 	  -0.1673 	  -5.3434  	  0.0752 	  -0.2504 	  -1.3004 	  -0.1376 	  0.0767 	  1.3854 	  0.0863 	  -0.1425 	  -1.5881
P426 	  9.3095 	  6.7744 	  -0.1328 	  0.1596 	  0.2809 	  -5.2459  	  -0.1201 	  0.1805 	  -1.9979 	  -0.2114 	  -0.2187 	  0.8591 	  0.0105 	  -0.1143 	  -1.0170
P427 	  4.9171 	  5.2029 	  -1.4923 	  0.6063 	  -0.0251 	  -3.9711  	  0.3123 	  -0.0377 	  -0.1867 	  -0.1767 	  0.0855 	  0.6112 	  -0.0129 	  0.0015 	  -0.7238
P429 	  3.1084 	  3.9405 	  -0.8315 	  -0.0496 	  0.2527 	  -7.2695  	  -0.1072 	  0.3314 	  -1.4491 	  0.0341 	  -0.1046 	  1.3505 	  -0.0555 	  0.0361 	  -1.4987
P430 	  13.1846 	  8.6617 	  -5.1441 	  0.0174 	  0.0947 	  -5.5368  	  -0.4367 	  -0.1334 	  -2.0730 	  0.0309 	  -0.0388 	  2.0099 	  0.2471 	  0.1847 	  -0.8099
P431 	  5.8963 	  5.1436 	  0.6358 	  -0.1413 	  -0.3196 	  -7.2288  	  0.2938 	  -0.0478 	  -1.6113 	  -0.0730 	  0.0940 	  1.4982 	  -0.1376 	  -0.1009 	  -0.8204
P432 	  3.9813 	  3.7145 	  2.2478 	  0.3209 	  0.2364 	  -6.7853  	  -0.2379 	  -0.1743 	  -0.6113 	  -0.0968 	  -0.0537 	  1.1781 	  0.1004 	  -0.1166 	  -0.9776
P433 	  0.1864 	  1.6403 	  0.2581 	  -0.4976 	  -0.0250 	  -5.0674  	  -0.0398 	  0.2926 	  -1.0710 	  -0.0486 	  -0.0214 	  0.6565 	  -0.0567 	  0.0257 	  -1.0628
P434 	  3.2244 	  1.9755 	  -0.4644 	  -0.2290 	  1.4758 	  -9.3140  	  -0.1980 	  0.3820 	  -2.1246 	  0.0477 	  -0.2254 	  1.2805 	  0.1652 	  0.2471 	  0.1971
P435 	  11.8576 	  8.1114 	  -7.4762 	  0.2261 	  0.7121 	  -5.9002  	  -0.2452 	  -0.7796 	  -0.4658 	  -0.1342 	  0.1120 	  0.9114 	  0.2117 	  0.5330 	  -1.3496
P436 	  10.0900 	  8.0910 	  0.1544 	  0.2952 	  0.1123 	  -5.2388  	  -0.1377 	  0.0757 	  -0.1285 	  -0.2198 	  -0.1606 	  0.9285 	  0.0865 	  0.0083 	  -1.1615
P437 	  9.5574 	  4.3558 	  5.0778 	  0.0336 	  0.4282 	  -7.9283  	  0.0051 	  0.1371 	  -0.8448 	  -0.1446 	  -0.0776 	  1.6757 	  0.0409 	  -0.2502 	  -1.5232
P438 	  10.3452 	  6.6487 	  0.1123 	  0.3244 	  0.1833 	  -5.2545  	  -0.3616 	  0.0830 	  -1.2656 	  -0.1263 	  -0.2260 	  1.2118 	  -0.0193 	  0.0030 	  -1.3532
P439 	  9.5865 	  6.3575 	  5.3035 	  0.2072 	  0.5917 	  -5.3533  	  0.3032 	  -0.1576 	  -2.3383 	  -0.0421 	  -0.1615 	  1.1616 	  0.0397 	  0.0960 	  -1.3702
P440 	  4.6321 	  3.4874 	  -3.1545 	  0.5557 	  0.7103 	  -6.3236  	  -0.2449 	  -0.2774 	  0.0249 	  -0.0237 	  0.0055 	  1.7012 	  0.1030 	  0.0581 	  -1.4131
P441 	  3.0394 	  2.0482 	  2.1004 	  0.2318 	  0.3844 	  -7.4230  	  -0.3676 	  0.1014 	  -0.7800 	  0.0283 	  0.1114 	  1.7722 	  0.1808 	  0.1069 	  -0.8069
P442 	  3.4667 	  1.7370 	  2.7764 	  0.1804 	  0.0208 	  -0.5323  	  -0.2446 	  -0.4268 	  1.0879 	  -0.1047 	  -0.0267 	  1.9100 	  -0.0492 	  0.0563 	  -0.2543
P443 	  2.8245 	  2.4193 	  3.6364 	  0.4968 	  -0.5755 	  -7.1645  	  -0.1700 	  -1.1640 	  -1.4798 	  -0.0418 	  0.1198 	  2.2133 	  0.1791 	  0.2642 	  -1.1115
P444 	  3.2137 	  1.6572 	  1.5792 	  -0.2949 	  -0.1330 	  -8.5887  	  -0.2452 	  -1.0723 	  -1.6714 	  0.0176 	  0.0396 	  1.6506 	  -0.1940 	  0.4505 	  -1.9272
P445 	  1.7762 	  2.6574 	  -2.8607 	  -0.2073 	  0.1527 	  -6.2285  	  0.1887 	  -0.0819 	  -2.3344 	  -0.0917 	  0.0452 	  0.6568 	  -0.0217 	  0.0710 	  -0.7528
P446 	  7.5059 	  7.9943 	  -3.6358 	  0.1350 	  0.0087 	  -4.4925  	  0.3237 	  -0.0434 	  -0.9703 	  -0.1646 	  -0.0329 	  0.8220 	  -0.0440 	  0.0069 	  -0.7509
P447 	  0.9657 	  1.3322 	  -1.4428 	  -0.0678 	  0.1287 	  -5.3743  	  -0.2081 	  0.0041 	  -2.0229 	  -0.1178 	  -0.0312 	  1.0620 	  -0.0511 	  0.0606 	  -0.7298
P448 	  1.7996 	  1.4744 	  -2.1929 	  -0.2656 	  0.3133 	  -4.8939  	  0.2618 	  0.0462 	  -1.8096 	  -0.1126 	  -0.0385 	  0.9084 	  -0.0689 	  0.1196 	  -1.1018
P449 	  1.5483 	  1.4289 	  -0.8853 	  -0.2151 	  0.2026 	  -4.6874  	  0.1235 	  -0.1792 	  -1.0690 	  -0.1028 	  -0.0077 	  1.0956 	  -0.0582 	  0.1275 	  -1.0803
P450 	  1.3883 	  1.6199 	  -0.6508 	  0.0440 	  0.3853 	  -4.7594  	  0.0062 	  0.0426 	  -1.1062 	  -0.1108 	  0.0651 	  0.7871 	  -0.0851 	  0.0502 	  -0.7696
P451 	  1.6069 	  1.0725 	  -0.9242 	  -0.4181 	  -0.2356 	  -5.4979  	  -0.1692 	  -0.0236 	  -2.5057 	  -0.0324 	  0.1109 	  1.0538 	  -0.0084 	  0.0706 	  -0.8516
P452 	  1.5453 	  0.8567 	  1.0945 	  -0.1715 	  0.2499 	  -4.9545  	  0.1150 	  -0.1929 	  -1.1119 	  -0.0778 	  0.0292 	  0.9528 	  0.0633 	  0.0169 	  -1.2659
P453 	  1.5551 	  0.5130 	  1.4260 	  -0.1463 	  0.2606 	  -5.2407  	  -0.1392 	  0.0205 	  -1.2831 	  -0.0656 	  0.1278 	  0.6659 	  0.0161 	  0.2806 	  -1.6559
P454 	  1.7405 	  0.8905 	  -0.6081 	  -0.4115 	  0.3764 	  -5.1522  	  0.0193 	  0.0623 	  -1.1976 	  0.0812 	  -0.0109 	  0.5008 	  0.1691 	  0.0877 	  -1.9986
P655 	  -3.5790 	  5.6839 	  -1.1071 	  0.4965 	  -0.3464 	  -5.0167  	  0.0647 	  -0.4190 	  -1.9839 	  -0.0709 	  0.1366 	  0.1904 	  0.0928 	  0.1368 	  -1.2831
P657 	  -1.1053 	  6.5210 	  0.2366 	  0.3597 	  -0.4091 	  -8.7454  	  -0.4727 	  0.1687 	  1.9333 	  -0.1112 	  -0.0087 	  0.9444 	  0.0186 	  0.2258 	  -1.1040
P663 	  -4.5755 	  6.5952 	  7.4962 	  0.3522 	  -0.1484 	  -5.3219  	  -0.3149 	  -0.0319 	  -0.5645 	  -0.0064 	  0.1177 	  0.6486 	  -0.0718 	  -0.0824 	  -0.3350
P674 	  -5.1696 	  4.6784 	  1.2403 	  -0.1072 	  -0.2304 	  -6.3468  	  0.0908 	  0.0516 	  -0.7519 	  -0.0041 	  0.0624 	  0.9326 	  -0.0194 	  0.0205 	  0.3255
P687 	  7.1996 	  6.0179 	  -0.9108 	  0.2521 	  0.1067 	  -6.3161  	  0.2211 	  -0.5086 	  -0.8206 	  -0.0673 	  0.2357 	  1.9289 	  0.1281 	  0.2794 	  -1.1703
P689 	  5.7879 	  5.1056 	  3.7403 	  0.3050 	  0.3779 	  -6.5713  	  0.5667 	  0.0431 	  -1.0416 	  -0.1935 	  0.0490 	  1.9634 	  0.0214 	  -0.0641 	  -1.0704
P691 	  5.2623 	  5.6904 	  1.9158 	  -0.2805 	  -0.6482 	  -5.7887  	  0.0832 	  -0.3516 	  -0.9387 	  -0.0566 	  0.1514 	  1.5112 	  -0.2500 	  -0.0883 	  -1.1743
P698 	  5.3730 	  1.8918 	  3.4607 	  1.3780 	  -0.6346 	  -7.6831  	  1.1583 	  -0.6032 	  -0.0487 	  -0.2452 	  -0.4982 	  2.5584 	  -0.0221 	  -0.2357 	  -1.3906
P700 	  5.6854 	  4.5119 	  0.1719 	  0.8792 	  0.3873 	  -8.7241  	  -0.1530 	  -0.6197 	  0.3569 	  -0.3993 	  -0.1609 	  1.9438 	  -0.0174 	  -0.0297 	  -1.0853
P701 	  8.8677 	  6.3278 	  3.3835 	  -0.4957 	  -0.7200 	  -6.6049  	  0.8030 	  0.3711 	  0.4706 	  0.3411 	  0.2262 	  1.3323 	  0.2833 	  -0.4685 	  -0.4660
P705 	  5.8095 	  5.2868 	  1.3020 	  0.0661 	  0.1774 	  -6.3809  	  0.5003 	  -0.1590 	  -1.7324 	  -0.0508 	  -0.0172 	  1.5041 	  0.0937 	  -0.0292 	  -1.1522
P730 	  -4.8268 	  4.5489 	  -0.1322 	  -0.0626 	  -0.0675 	  -6.4494  	  0.1629 	  -0.1210 	  -1.2505 	  -0.1880 	  0.0348 	  0.9899 	  -0.0798 	  0.1019 	  -0.0420
P731 	  -4.5141 	  4.5108 	  -0.2739 	  0.0465 	  -0.1269 	  -3.5832  	  0.2696 	  -0.0231 	  -0.0913 	  -0.1931 	  0.0289 	  0.1519 	  0.0045 	  0.0722 	  -0.5641
P732 	  4.4619 	  9.2392 	  -4.8686 	  0.8756 	  0.0511 	  -4.3621  	  0.3215 	  0.0468 	  -1.7687 	  -0.2835 	  0.1190 	  0.4657 	  0.0912 	  -0.0172 	  -0.7312
P733 	  4.6741 	  11.8187 	  0.9257 	  0.8829 	  -0.0138 	  -3.8619  	  0.1575 	  0.1270 	  -0.6266 	  -0.0356 	  0.0544 	  0.6288 	  0.0374 	  0.0108 	  -0.4973
P734 	  3.0944 	  11.2686 	  2.4905 	  0.6701 	  0.1024 	  -3.7244  	  0.0898 	  0.1189 	  -0.0686 	  -0.0721 	  -0.1247 	  0.2902 	  0.0896 	  0.0374 	  -0.6831
P735 	  0.2756 	  8.8269 	  -3.3767 	  0.3429 	  0.0327 	  -4.4723  	  0.2420 	  0.5497 	  -1.7313 	  -0.0976 	  -0.0337 	  2.0194 	  0.1722 	  0.1991 	  -1.0926
P736 	  -1.6081 	  5.1068 	  2.3348 	  0.0080 	  0.0994 	  -4.8278  	  0.1102 	  -0.2847 	  0.6724 	  -0.0541 	  0.0231 	  0.1662 	  -0.0952 	  0.1470 	  -1.3059
P737 	  -1.4711 	  6.0499 	  -2.4830 	  -0.4965 	  -0.1185 	  -6.0588  	  -0.4943 	  -0.0278 	  0.8802 	  0.3562 	  0.0227 	  0.7992 	  -0.2429 	  0.0921 	  -1.0789
P738 	  -2.2107 	  2.7240 	  -0.0567 	  -0.1164 	  0.0730 	  -4.2728  	  -0.0193 	  -0.0949 	  -1.2269 	  0.0094 	  0.0812 	  0.8265 	  0.1198 	  0.1551 	  -0.7765
P739 	  -2.4210 	  1.1591 	  0.1916 	  0.8709 	  0.5759 	  -3.2951  	  0.1383 	  -0.0185 	  -1.1332 	  -0.2178 	  0.0132 	  0.2592 	  -0.0274 	  0.0461 	  -0.5075
P784 	  -3.0981 	  5.7833 	  -2.6630 	  -1.1194 	  0.0588 	  -5.7693  	  -0.4376 	  -0.3486 	  -0.6960 	  0.1380 	  0.1172 	  0.4449 	  0.1735 	  -0.1015 	  -0.7941
P786 	  3.6308 	  11.4598 	  0.3475 	  0.7831 	  0.3231 	  -5.2119  	  0.1711 	  -0.1701 	  -0.3461 	  -0.1106 	  -0.1270 	  0.4270 	  0.0623 	  0.0235 	  -0.7646
P793 	  -3.7788 	  10.9948 	  -4.2110 	  0.8470 	  0.2613 	  -5.7529  	  -0.1735 	  -0.3544 	  -0.3010 	  -0.0196 	  0.2587 	  0.0661 	  0.1509 	  0.1065 	  -1.7118
P813 	  1.6384 	  0.4858 	  -1.1663 	  -0.2208 	  0.1867 	  -5.2673  	  -0.0139 	  -0.0190 	  -1.6911 	  -0.0481 	  0.0250 	  1.0039 	  -0.0419 	  0.1120 	  -0.7875
P814 	  1.4171 	  0.3312 	  -1.3800 	  -0.2842 	  0.4350 	  -5.5410  	  -0.4793 	  -0.2675 	  -1.6795 	  0.0023 	  0.1063 	  1.0095 	  -0.0033 	  0.2949 	  -0.9724
P815 	  15.9500 	  9.7408 	  0.7731 	  0.2867 	  0.1888 	  -4.7383  	  0.2286 	  -0.1856 	  -2.0030 	  -0.1026 	  -0.0177 	  1.9781 	  0.0077 	  0.0284 	  0.0491
P816 	  15.7133 	  9.7641 	  1.0533 	  0.4850 	  0.3095 	  -4.9656  	  0.4283 	  -0.0937 	  -2.2494 	  -0.1301 	  0.0567 	  1.3843 	  -0.0931 	  0.0037 	  0.3062
PABH 	  14.9452 	  11.4333 	  0.2655 	  0.6637 	  0.3378 	  -4.7168  	  0.1595 	  -0.0886 	  -1.5064 	  -0.1775 	  0.0156 	  1.1755 	  0.0464 	  0.0614 	  -0.4884
PCOL 	  8.7481 	  5.1926 	  7.4322 	  -1.7340 	  0.6233 	  -3.9512  	  -1.2734 	  -0.1959 	  0.0676 	  0.8824 	  -0.0569 	  1.5696 	  -0.2307 	  0.0491 	  -2.3277
PMAR 	  2.2870 	  2.4717 	  0.4866 	  -1.5387 	  0.1585 	  -8.0477  	  0.2450 	  -1.0071 	  0.6218 	  0.3906 	  0.4125 	  0.8769 	  0.0911 	  -0.2190 	  -0.5470
PTSG 	  3.2777 	  11.9941 	  2.3936 	  0.8075 	  0.0147 	  -3.6796  	  0.0706 	  0.0812 	  -1.0107 	  -0.1196 	  -0.0009 	  0.5333 	  0.1499 	  0.0862 	  -0.4709
PUPU 	  6.1927 	  4.3799 	  1.5845 	  0.2209 	  -0.2170 	  -7.8019  	  -0.1394 	  0.2979 	  0.0335 	  -0.2124 	  -0.1158 	  3.0255 	  0.0591 	  -0.0489 	  -1.7310
QUIN 	  -7.7085 	  6.6287 	  -2.5079 	  -1.8443 	  -0.8402 	  -5.7300  	  0.1427 	  -0.1680 	  1.2873 	  -0.1645 	  -0.1295 	  0.4210 	  -0.3638 	  0.0621 	  -0.4725
REDM 	  0.6544 	  3.3438 	  -1.1316 	  -0.1620 	  0.1978 	  -4.7574  	  0.2637 	  0.1960 	  -0.2160 	  -0.0841 	  0.0117 	  0.6264 	  -0.0005 	  0.1363 	  -0.8645
SC00 	  1.7930 	  1.8594 	  -1.9629 	  -0.2966 	  0.1387 	  -5.5288  	  0.1362 	  0.0793 	  -2.2213 	  -0.0005 	  -0.0060 	  1.4196 	  -0.0104 	  -0.0406 	  -1.2543
SC02 	  10.8535 	  6.7258 	  3.9436 	  -0.0104 	  0.6183 	  -5.3330  	  -0.2634 	  -0.0565 	  -1.8590 	  -0.0109 	  -0.1596 	  0.9542 	  0.1263 	  0.0269 	  -0.9442
